bookID,title,authors,average_rating,isbn,isbn13,language_code,ratings_count,text_reviews_count,year,month,publisher,is_part_of_series,is_box_set,book_length
415,Gravity's Rainbow,Thomas Pynchon,4.01,0143039946,9780143039945,eng,29764,2164,2006,10,Penguin Books Ltd.,False,False,Long
416,Slow Learner: Early Stories,Thomas Pynchon,3.5,0316724432,9780316724432,eng,334,34,1985,4,Back Bay Books,False,False,Short
418,Been Down So Long It Looks Like Up To Me,Richard Fariña/Thomas Pynchon,3.8,0140189300,9780140189308,eng,2473,220,1996,8,Penguin Classics,False,False,Medium
420,The Year of Magical Thinking,Joan Didion,3.89,140004314X,9781400043149,eng,2656,336,2005,10,Knopf Publishing Group,False,False,Short
421,The White Album,Joan Didion,4.17,0374522219,9780374522216,eng,11889,738,1990,10,Farrar  Straus & Giroux,False,False,Short
422,A Book of Common Prayer,Joan Didion,3.8,0679754865,9780679754862,eng,2962,255,1995,4,Vintage International,False,False,Short
423,Where I Was From,Joan Didion,3.86,0679752862,9780679752868,eng,2842,292,2004,9,Vintage,False,False,Short
424,Slouching Towards Bethlehem,Joan Didion,4.21,0374521727,9780374521721,eng,26934,1825,1990,10,Farrar  Straus & Giroux,False,False,Short
425,Democracy,Joan Didion,3.81,0679754857,9780679754855,eng,2070,169,1995,4,Vintage International,False,False,Short
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion/John Leonard,4.5,0307264874,9780307264879,eng,1564,108,2006,10,Everyman's Library,False,False,Long
428,Play It As It Lays,Joan Didion/David Thomson,3.87,0374529949,9780374529949,eng,23656,1706,2005,11,Farrar  Straus & Giroux,False,False,Short
431,The New York Trilogy,Paul Auster/Art Spiegelman/Luc Sante,3.89,0143039830,9780143039839,eng,43200,1873,2006,3,Penguin Classics,False,False,Medium
432,City of Glass (The New York Trilogy  #1),Paul Auster,3.79,0140097317,9780140097313,eng,12410,734,1987,4,Penguin Books Ltd.,True,False,Short
434,Ghosts (The New York Trilogy  #2),Paul Auster,3.64,014009735X,9780140097351,eng,3672,195,1987,7,Penguin Books Ltd.,True,False,Short
435,The Locked Room (The New York Trilogy  #3),Paul Auster,3.89,0940650762,9780940650763,eng,2998,164,1986,11,Sun & Moon Press,True,False,Short
444,Pyramids of Montauk: Explorations in Consciousness,Peter Moon/Preston B. Nichols/Nina Helms,3.89,0963188925,9780963188922,eng,74,2,1995,1,Sky Books (NY),False,False,Short
446,The Brooklyn Follies,Paul Auster,3.84,0312426232,9780312426231,eng,17977,1157,2006,10,Picador,False,False,Medium
447,Moon Palace,Paul Auster,3.94,0140115854,9780140115857,eng,16099,503,1990,4,Penguin Books Ltd.,False,False,Medium
453,The Music of Chance,Paul Auster,3.9,0140154078,9780140154078,eng,361,36,1991,12,Penguin Books Ltd.,False,False,Short
454,Travels in the Scriptorium,Paul Auster,3.23,0805081453,9780805081459,eng,6688,562,2007,1,Henry Holt & Company,False,False,Short
456,Leviathan,Paul Auster,3.96,0140178139,9780140178135,eng,11744,443,1993,9,Penguin Books Ltd.,False,False,Short
463,The Red Notebook: True Stories,Paul Auster,3.77,0811214982,9780811214988,eng,2390,120,2002,6,New Directions,False,False,Short
466,Timbuktu / Leviathan / Moon Palace,Paul Auster,4.38,2742741461,9782742741465,fre,21,1,2002,11,Actes Sud,False,False,Long
475,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,3.93,0143036556,9780143036555,eng,52522,2780,2005,12,Penguin Books Ltd. (London),False,False,Medium
476,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,Stephen Leeb/Glen C. Strathy,3.4,0446579785,9780446579780,eng,213,26,2006,2,Business Plus,False,False,Short
477,Collapse of Complex Societies,Joseph A. Tainter,4.15,052138673X,9780521386739,eng,719,86,1990,3,Cambridge University Press,False,False,Short
478,Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,3.8,0743203046,9780743203043,eng,4762,512,2001,8,Simon & Schuster,False,False,Medium
481,The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom,Philip K. Howard,3.91,034543871X,9780345438713,eng,62,4,2002,1,Ballantine Books,False,False,Short
484,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,Joy Harjo/Gloria Bird/Beth Cuthand/Valerie Martinez/Patricia Blanco,4.39,0393318281,9780393318289,eng,278,20,1998,9,W. W. Norton & Company,False,False,Medium
493,My Inventions,Nikola Tesla,4.01,1599869942,9781599869940,eng,2862,262,2006,5,Filiquarian Publishing  LLC.,False,False,Short
494,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,Marc J.  Seifer/William H. Terbo,3.78,0806519606,9780806519609,eng,2829,334,2001,2,Citadel,False,False,Medium
497,Nikola Tesla: A Spark of Genius,Carol Dommermuth-Costa,3.93,0822549204,9780822549208,eng,105,5,1994,10,Lerner Publications,False,False,Short
498,Tesla Papers,Nikola Tesla/David Hatcher Childress,4.13,0932813860,9780932813862,eng,102,2,2000,12,Adventures Unlimited Press,False,False,Short
511,Boys of Summer,Julie Elizabeth Leto/Leslie Kelly/Kimberly Raye,3.77,0373792689,9780373792689,eng,478,12,2006,6,Harlequin Blaze,False,False,Short
515,Programming Ruby: The Pragmatic Programmers' Guide,Dave Thomas/Chad Fowler/Andy Hunt,4.03,0974514055,9780974514055,eng,1577,49,2004,10,Pragmatic Bookshelf,False,False,Long
523,Golding's Lord of the Flies (Cliffs Notes),Maureen Kelly/CliffsNotes/William Golding,3.95,0764585975,9780764585975,eng,73,8,2000,6,Cliffs Notes,False,False,Short
524,Lord of the Flies,William Golding,3.68,0307281701,9780307281708,eng,408,96,2005,10,Listening Library (Audio),False,False,Short
531,A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,Victor Davis Hanson,4.11,0812969707,9780812969702,eng,1693,100,2006,9,Random House Inc.,False,False,Medium
534,We Were Not Like Other People,Ephraim Sevela/Antonina W. Bouis,4.14,0060255080,9780060255084,eng,1,0,1989,1,HarperCollins Publishers  Inc.,False,False,Short
537,The Lovely Bones,Alice Sebold,3.81,0330485385,9780330485388,eng,6485,966,2003,6,Picador,False,False,Medium
538,The Lovely Bones,Alice Sebold,3.81,159413023X,9781594130236,eng,367,73,2004,4,Large Print Press,False,False,Medium
539,Lovely in Her Bones (Elizabeth MacPherson  #2),Sharyn McCrumb,3.8,0345360354,9780345360359,eng,1371,43,1990,5,Ballantine Books,True,False,Short
565,The Zen of CSS Design: Visual Enlightenment for the Web,Dave Shea/Molly E. Holzschlag,3.98,0321303474,785342303476,eng,793,28,2005,2,Peachpit Press,False,False,Short
570,HTML  XHTML  and CSS (Visual Quickstart Guide),Elizabeth Castro,3.8,0321430840,9780321430847,eng,549,42,2006,8,Peachpit Press,False,False,Medium
576,1000 Record Covers,Michael Ochs/Patrick Javault/Ulrike Wasel,3.85,3822840858,9783822840856,mul,288,31,2005,5,Taschen,False,False,Medium
597,Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,3.81,0743264460,9780743264464,eng,26381,1109,2006,6,Scribner,False,False,Short
599,Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,Chuck Klosterman,3.73,0743236017,9780743236010,eng,62089,3324,2004,7,Scribner,False,False,Short
619,Vice (V  #8),Jane Feather,3.51,0553572490,9780553572490,eng,474,19,1996,5,Bantam,True,False,Medium
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1),Robert M. Pirsig,3.77,0060589469,9780060589462,eng,166046,6446,2006,4,HarperTorch,True,False,Medium
639,Once Upon a Cool Motorcycle Dude,Kevin O'Malley/Carol Heyer/Scott Goto,4.08,0802789471,9780802789471,eng,1773,274,2005,4,Walker & Company,False,False,Short
642,Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto/Thomas J. Steele,3.72,0688060692,9780688060695,eng,286,10,1990,11,William Morrow Paperbacks,False,False,Medium
643,Motorcycle Basics Techbook,John Harold Haynes,3.85,185960515X,9781859605158,eng,40,2,2002,7,Haynes Manuals N. America  Inc.,False,False,Short
650,LOGO Lounge: 2 000 International Identities by Leading Designers,Catharine M. Fishel/Bill Gardner,3.93,1592530877,9781592530878,eng,27,0,2004,9,Rockport Publishers,False,False,Short
655,The Death of Ivan Ilych And Other Stories,Leo Tolstoy/Hugh McLean,4.11,0451528808,9780451528803,eng,7300,266,2003,4,Signet Classics,False,False,Medium
656,War and Peace,Leo Tolstoy/Henry Gifford/Aylmer Maude/Louise Maude,4.11,0192833987,9780192833983,eng,211671,6245,1998,6,Oxford University Press,False,False,Long
658,The Kingdom of God Is Within You,Leo Tolstoy/Constance Garnett,4.13,0486451380,9780486451381,eng,2403,210,2006,9,Dover Publications  Inc.,False,False,Medium
662,Atlas Shrugged,Ayn Rand/Leonard Peikoff,3.69,0452011876,9780452011878,eng,322483,14702,1999,8,Plume,False,False,Long
663,For the New Intellectual: The Philosophy of Ayn Rand,Ayn Rand,3.68,0451163087,9780451163080,eng,2750,108,1963,12,Signet Book,False,False,Short
664,The Fountainhead,Ayn Rand,3.87,0452286751,9780452286757,eng,1886,229,2005,4,Dutton,False,False,Long
665,The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand/Nathaniel Branden,3.51,0451163931,9780451163936,eng,11462,467,1964,11,Signet,False,False,Short
667,Anthem,Ayn Rand,3.63,0452281253,9780452281257,eng,110952,7277,1999,12,NAL,False,False,Short
668,We the Living,Ayn Rand/Leonard Peikoff,3.91,0451187849,9780451187840,eng,23199,1086,1996,1,Signet,False,False,Medium
669,Capitalism: The Unknown Ideal,Ayn Rand/Nathaniel Branden/Alan Greenspan/Robert Hessen,3.88,0451147952,9780451147950,eng,3501,153,1986,7,Signet,False,False,Medium
670,Letters of Ayn Rand,Ayn Rand/Michael S. Berliner/Leonard Peikoff,3.96,0452274044,9780452274044,eng,18,2,1997,2,NAL,False,False,Medium
672,Sailing for Dummies,J.J. Isler/Peter Isler,3.95,0471791431,9780471791430,eng,150,7,2006,6,For Dummies,False,False,Medium
675,Sailing from Byzantium: How a Lost Empire Shaped the World,Colin  Wells,3.88,0553803816,9780553803815,eng,646,83,2006,7,Delacorte Press,False,False,Medium
676,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,4.23,0375755195,9780375755194,eng,12180,630,2002,9,Random House Trade Paperbacks,False,False,Short
678,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,Christopher Caswell,3.62,1592283195,9781592283194,eng,51,5,2004,4,Lyons Press,False,False,Short
681,"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,3.09,0975599518,9780975599518,eng,1601,284,2004,1,Alliance Publishing,False,False,Medium
685,The Natural,Bernard Malamud/Kevin Baker,3.63,0374502005,9780374502003,eng,8854,672,2003,7,Farrar  Straus & Giroux,False,False,Short
698,Digging to America,Anne Tyler,3.55,0307263940,9780307263940,eng,17155,1841,2006,5,Alfred A. Knopf  Inc.,False,False,Short
700,Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo/Bonnie Lisle,3.77,0312405545,9780312405540,eng,44,3,2004,1,Bedford Books,False,False,Long
702,Modern Latin America,Thomas E. Skidmore/Peter H. Smith,3.59,019517013X,9780195170139,eng,234,11,2004,10,Oxford University Press  USA,False,False,Medium
703,The Plot Against America,Philip Roth,3.77,1400079497,9781400079490,eng,33321,2925,2005,9,Vintage International,False,False,Medium
707,Naked Pictures of Famous People,Jon   Stewart,3.59,0688171621,9780688171629,eng,8703,417,1999,9,Dey Street Books,False,False,Short
759,Collected Stories,Gabriel García Márquez/Gregory Rabassa/J.S. Bernstein,4.19,0060932686,9780060932688,eng,6375,179,2008,5,Harper Perennial Modern Classics,False,False,Medium
762,Crónica de una muerte anunciada,Gabriel García Márquez,3.97,1400034957,9781400034956,spa,7888,411,2003,10,Vintage Espanol,False,False,Short
763,Cien años de soledad,Gabriel García Márquez,4.07,0307350428,9780307350428,spa,130,5,2006,2,Plaza y Janes,False,False,Medium
764,Del amor y otros demonios,Gabriel García Márquez,3.98,0307350444,9780307350442,spa,4508,278,2006,2,Plaza y Janes,False,False,Short
765,Living to Tell the Tale,Gabriel García Márquez/Edith Grossman,3.99,140003454X,9781400034543,eng,397,47,2004,10,Vintage,False,False,Medium
766,Memoria de mis putas tristes,Gabriel García Márquez,3.6,1400095808,9781400095803,spa,5856,377,2004,10,Vintage Espanol,False,False,Short
771,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,Brian Greene,4.07,0375708111,9780375708114,eng,32569,1058,2004,9,Vintage Books USA,False,False,Medium
775,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,Upasika Kee Nanayon/Thanissaro Bhikkhu,4.29,086171492X,9780861714926,eng,37,6,2005,5,Wisdom Publications,False,False,Short
787,The Mini Rough Guide to London,Rob Humphreys/Beth Chaplin/Rebecca Morrill,3.75,184353584X,9781843535843,eng,1,0,2006,4,Rough Guides,False,False,Medium
793,Best of London (Lonely Planet Best Of),Lonely Planet/Sarah Johnstone/Steve Fallon,3.83,1740594770,9781740594776,eng,11,0,2004,9,Lonely Planet,False,False,Short
797,Lonely Planet Londres,Lonely Planet/Sarah Johnstone/Tom Masters,4.03,8408064762,9788408064763,spa,0,0,2006,5,Geoplaneta,False,False,Medium
799,Out to Eat London 2002 (Lonely Planet Out to Eat),Lonely Planet/Mark Honan,0.0,1740592050,9781740592055,eng,0,0,2001,9,Lonely Planet,False,False,Short
815,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,H.G. Bissinger,3.88,0618710531,9780618710539,eng,6870,237,2006,4,Mariner Books,False,False,Short
816,Cryptonomicon,Neal Stephenson,4.25,0060512806,9780060512804,eng,83184,4249,2002,11,Avon,False,False,Long
821,Le Réseau Kinakuta (Cryptonomicon  #2),Neal Stephenson,4.1,2228894168,9782228894166,fre,5,0,2001,3,Payot,True,False,Medium
822,The Confusion (The Baroque Cycle  #2),Neal Stephenson,4.26,0060733357,9780060733353,eng,19320,565,2005,6,William Morrow Paperbacks,True,False,Long
823,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,3.93,0060593083,9780060593087,eng,30872,1735,2004,9,HarperCollins Perennial,True,False,Long
824,The Cobweb,Neal Stephenson/J. Frederick George,3.61,0553383442,9780553383447,eng,2465,137,2005,5,Spectra Books,False,False,Medium
826,The Big U,Neal Stephenson,3.25,0380816032,9780380816033,eng,4657,223,2001,2,William Morrow Paperbacks,False,False,Medium
827,The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson/Pedro Jorge Romero,4.19,0553380966,9780553380965,eng,71042,2767,2000,5,Spectra,False,False,Medium
828,Interface,Neal Stephenson/George F. Jewsbury/Stephen  Bury,3.68,0553383434,9780553383430,eng,4731,270,2005,5,Spectra,False,False,Medium
829,Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,4.2,0060833181,9780060833183,eng,1567,65,2006,3,HarperTorch,False,False,Medium
830,Snow Crash,Neal Stephenson/Guy Abadia,4.03,0553380958,9780553380958,eng,188100,6612,2000,8,Bantam Books  Inc.,False,False,Medium
834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,Dan Harrington/Bill Robertie,4.16,1880685353,9781880685358,eng,1474,30,2005,6,Two Plus Two Publishing LLC,False,False,Medium
835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington/Bill Robertie,4.24,1880685337,9781880685334,eng,1929,72,2004,12,Two Plus Two Publishing LLC,False,False,Medium
840,The Design of Everyday Things,Donald A. Norman,4.17,0465067107,9780465067107,eng,18602,1379,2002,9,Basic Books,False,False,Short
841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.95,0465051367,9780465051366,eng,3702,149,2005,5,Basic Books,False,False,Short
842,The Psychology of Everyday Things,Donald A. Norman,4.17,0465067093,9780465067091,eng,265,31,1988,6,Basic Books,False,False,Short
848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones/Diane M. Hanson/Stephen K. Ray,4.27,0898709199,9780898709193,eng,51,7,2006,4,Ignatius Press,False,False,Short
864,The Alchemist,Paulo Coelho/Alan R. Clarke/James Noel Smith,3.86,0060887966,9780060887964,eng,920,76,2006,5,HarperOne,False,False,Short
865,The Alchemist,Paulo Coelho/Alan R. Clarke/Özdemir İnce,3.86,0061122416,9780061122415,eng,1631221,55843,1993,5,HarperCollins,False,False,Short
866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa/Akira Watanabe,4.57,142150460X,9781421504605,eng,9013,153,2006,9,VIZ Media LLC,True,False,Short
868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa/Akira Watanabe,4.56,1591169259,9781591169253,eng,16666,299,2005,9,VIZ Media LLC,True,False,Short
869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa/Akira Watanabe,4.57,1421504596,9781421504599,eng,11451,161,2006,7,VIZ Media LLC,True,False,Short
870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa/Akira Watanabe,4.5,1591169208,9781591169208,eng,111091,1427,2005,5,VIZ Media LLC,True,False,Short
871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa/Akira Watanabe,4.55,1591169291,9781591169291,eng,10752,294,2005,11,VIZ Media LLC,True,False,Short
872,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho/Alan R. Clarke/Mœbius,3.86,006019250X,9780060192501,eng,251,32,1998,11,HarperCollins Publishers  Inc.,False,False,Short
873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa/Akira Watanabe,4.52,1591169232,9781591169239,eng,14923,419,2005,7,VIZ Media LLC,True,False,Short
880,Pompeii,Robert   Harris,3.82,0812974611,9780812974614,eng,26922,1726,2005,11,Random House Trade Paperbacks,False,False,Short
888,The Last Days of Pompeii,Edward Bulwer-Lytton/John Gregory Betancourt,3.6,158715739X,9781587157394,eng,1156,68,2002,12,Borgo Press,False,False,Medium
890,Of Mice and Men,John Steinbeck,3.87,0142000671,9780142000670,eng,1755253,25554,2002,1,Penguin Books Ltd.,False,False,Short
900,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.74,0060554738,9780060554736,eng,20529,1592,2005,9,It Books,False,False,Medium
902,The Westing Game,Ellen Raskin,4.02,014240120X,9780142401200,eng,142121,8782,2004,4,Puffin,False,False,Short
903,The Egypt Game,Zilpha Keatley Snyder,3.83,0808553038,9780808553038,eng,30231,1130,2009,7,Turtleback Books,False,False,Short
929,Memoirs of a Geisha,Arthur Golden,4.11,1400096898,9781400096893,eng,280309,3703,2005,11,Vintage Books USA,False,False,Medium
930,Memoirs of a Geisha,Arthur Golden,4.11,0739326228,9780739326220,eng,1301083,19296,2005,11,Random House Large Print Publishing,False,False,Medium
931,Memoirs of a Geisha,Arthur Golden,4.11,0099498189,9780099498186,eng,2122,256,2005,12,Vintage,False,False,Medium
